latitude,longitude,timestamp
39.83917,-75.39582,2023-12-10T18:33:32Z
39.83917,-75.39582,2023-12-10T18:33:32Z
39.839,-75.3962,2023-12-10T18:33:34Z
39.83894,-75.39629,2023-12-10T18:33:35Z
39.83888,-75.39637,2023-12-10T18:33:36Z
39.8387,-75.39659,2023-12-10T18:33:37Z
39.83853,-75.39682,2023-12-10T18:33:39Z
39.83853,-75.39682,2023-12-10T18:33:39Z
39.83853,-75.39682,2023-12-10T18:33:39Z
39.83839,-75.39701,2023-12-10T18:33:40Z
39.83803,-75.39759,2023-12-10T18:33:44Z
39.83803,-75.39759,2023-12-10T18:33:44Z
39.83856,-75.39825,2023-12-10T18:33:49Z
39.83869,-75.3984,2023-12-10T18:33:50Z
39.83877,-75.3985,2023-12-10T18:33:51Z
39.83928,-75.39911,2023-12-10T18:33:55Z
39.84003,-75.40003,2023-12-10T18:34:02Z
39.84003,-75.40003,2023-12-10T18:34:02Z
39.84028,-75.40025,2023-12-10T18:34:04Z
39.8409,-75.40099,2023-12-10T18:34:10Z
39.84102,-75.40115,2023-12-10T18:34:11Z
39.84107,-75.4012,2023-12-10T18:34:11Z
39.84113,-75.40124,2023-12-10T18:34:12Z
39.84118,-75.40125,2023-12-10T18:34:12Z
39.84127,-75.40127,2023-12-10T18:34:13Z
39.84138,-75.40127,2023-12-10T18:34:14Z
39.84144,-75.40124,2023-12-10T18:34:14Z
39.8415,-75.40119,2023-12-10T18:34:14Z
39.84157,-75.4011,2023-12-10T18:34:15Z
39.84162,-75.40101,2023-12-10T18:34:16Z
39.84173,-75.40068,2023-12-10T18:34:18Z
39.84197,-75.40014,2023-12-10T18:34:21Z
39.84225,-75.39931,2023-12-10T18:34:25Z
39.84242,-75.39883,2023-12-10T18:34:28Z
39.84289,-75.39755,2023-12-10T18:34:35Z
39.84309,-75.39704,2023-12-10T18:34:38Z
39.84334,-75.39641,2023-12-10T18:34:42Z
39.8435,-75.39603,2023-12-10T18:34:44Z
39.84367,-75.39565,2023-12-10T18:34:46Z
39.84389,-75.39516,2023-12-10T18:34:49Z
39.84417,-75.39455,2023-12-10T18:34:53Z
39.84474,-75.39333,2023-12-10T18:35:00Z
39.84474,-75.39333,2023-12-10T18:35:00Z
39.84493,-75.39279,2023-12-10T18:35:03Z
39.84513,-75.39231,2023-12-10T18:35:06Z
39.84532,-75.39179,2023-12-10T18:35:09Z
39.84577,-75.39049,2023-12-10T18:35:16Z
39.84599,-75.38982,2023-12-10T18:35:20Z
39.84609,-75.38951,2023-12-10T18:35:22Z
39.84613,-75.38927,2023-12-10T18:35:23Z
39.84615,-75.38906,2023-12-10T18:35:24Z
39.84615,-75.38894,2023-12-10T18:35:25Z
39.84614,-75.38881,2023-12-10T18:35:25Z
39.84612,-75.38865,2023-12-10T18:35:26Z
39.84608,-75.38847,2023-12-10T18:35:27Z
39.84604,-75.38833,2023-12-10T18:35:28Z
39.84597,-75.38817,2023-12-10T18:35:29Z
39.84588,-75.38799,2023-12-10T18:35:30Z
39.8458,-75.38786,2023-12-10T18:35:31Z
39.84571,-75.38776,2023-12-10T18:35:32Z
39.8456,-75.38764,2023-12-10T18:35:33Z
39.84535,-75.38742,2023-12-10T18:35:35Z
39.84461,-75.38682,2023-12-10T18:35:40Z
39.84399,-75.38629,2023-12-10T18:35:45Z
39.84392,-75.38622,2023-12-10T18:35:46Z
39.84392,-75.38622,2023-12-10T18:35:46Z
39.84392,-75.38622,2023-12-10T18:35:46Z
39.84387,-75.38617,2023-12-10T18:35:46Z
39.84227,-75.38486,2023-12-10T18:35:59Z
39.84044,-75.38339,2023-12-10T18:36:13Z
39.84001,-75.38306,2023-12-10T18:36:17Z
39.8395,-75.38264,2023-12-10T18:36:21Z
39.83876,-75.38204,2023-12-10T18:36:27Z
39.83774,-75.38122,2023-12-10T18:36:35Z
39.83774,-75.38122,2023-12-10T18:36:35Z
39.83727,-75.38083,2023-12-10T18:36:38Z
39.83664,-75.38028,2023-12-10T18:36:43Z
39.83629,-75.37997,2023-12-10T18:36:46Z
39.83583,-75.37955,2023-12-10T18:36:50Z
39.83531,-75.37907,2023-12-10T18:36:54Z
39.83467,-75.37845,2023-12-10T18:36:59Z
39.83373,-75.37749,2023-12-10T18:37:07Z
39.83306,-75.37677,2023-12-10T18:37:13Z
39.83238,-75.37605,2023-12-10T18:37:19Z
39.83196,-75.37561,2023-12-10T18:37:23Z
39.82796,-75.37135,2023-12-10T18:37:57Z
39.82796,-75.37135,2023-12-10T18:37:57Z
39.82796,-75.37135,2023-12-10T18:37:57Z
39.82792,-75.3713,2023-12-10T18:37:58Z
39.81242,-75.35479,2023-12-10T18:40:11Z
39.81199,-75.35433,2023-12-10T18:40:15Z
39.81162,-75.354,2023-12-10T18:40:18Z
39.81162,-75.354,2023-12-10T18:40:18Z
39.81131,-75.35371,2023-12-10T18:40:20Z
39.81072,-75.35327,2023-12-10T18:40:25Z
39.81001,-75.35265,2023-12-10T18:40:31Z
39.80973,-75.35243,2023-12-10T18:40:33Z
39.80909,-75.35192,2023-12-10T18:40:38Z
39.80854,-75.35146,2023-12-10T18:40:42Z
39.80834,-75.3513,2023-12-10T18:40:44Z
39.80765,-75.35082,2023-12-10T18:40:49Z
39.80704,-75.35045,2023-12-10T18:40:53Z
39.80649,-75.35013,2023-12-10T18:40:57Z
39.80596,-75.34984,2023-12-10T18:41:01Z
39.80596,-75.34984,2023-12-10T18:41:01Z
39.80541,-75.34954,2023-12-10T18:41:05Z
39.80485,-75.34928,2023-12-10T18:41:09Z
39.8043,-75.34905,2023-12-10T18:41:13Z
39.80374,-75.34882,2023-12-10T18:41:17Z
39.80316,-75.34862,2023-12-10T18:41:21Z
39.8027,-75.34846,2023-12-10T18:41:24Z
39.80217,-75.34831,2023-12-10T18:41:28Z
39.80135,-75.34808,2023-12-10T18:41:33Z
39.80087,-75.34796,2023-12-10T18:41:37Z
39.80036,-75.34783,2023-12-10T18:41:40Z
39.80018,-75.34779,2023-12-10T18:41:41Z
39.79933,-75.34746,2023-12-10T18:41:47Z
39.79902,-75.34738,2023-12-10T18:41:49Z
39.79841,-75.34722,2023-12-10T18:41:54Z
39.79808,-75.34711,2023-12-10T18:41:56Z
39.79803,-75.3471,2023-12-10T18:41:56Z
39.79743,-75.347,2023-12-10T18:42:00Z
39.79712,-75.34689,2023-12-10T18:42:02Z
39.79581,-75.34642,2023-12-10T18:42:11Z
39.79387,-75.34564,2023-12-10T18:42:25Z
39.79157,-75.34471,2023-12-10T18:42:41Z
39.7903,-75.34423,2023-12-10T18:42:50Z
39.79018,-75.34418,2023-12-10T18:42:51Z
39.78959,-75.34395,2023-12-10T18:42:55Z
39.78831,-75.34345,2023-12-10T18:43:04Z
39.78727,-75.34304,2023-12-10T18:43:11Z
39.78727,-75.34304,2023-12-10T18:43:11Z
39.78443,-75.34193,2023-12-10T18:43:31Z
39.78422,-75.34184,2023-12-10T18:43:32Z
39.78422,-75.34184,2023-12-10T18:43:32Z
39.78343,-75.34154,2023-12-10T18:43:38Z
39.78239,-75.34113,2023-12-10T18:43:45Z
39.78215,-75.34104,2023-12-10T18:43:47Z
39.78153,-75.34082,2023-12-10T18:43:51Z
39.78039,-75.34035,2023-12-10T18:43:59Z
39.78039,-75.34035,2023-12-10T18:43:59Z
39.77867,-75.33974,2023-12-10T18:44:11Z
39.77857,-75.3397,2023-12-10T18:44:11Z
39.77796,-75.33947,2023-12-10T18:44:16Z
39.77679,-75.339,2023-12-10T18:44:24Z
39.77672,-75.33897,2023-12-10T18:44:24Z
39.77658,-75.33891,2023-12-10T18:44:25Z
39.77651,-75.33888,2023-12-10T18:44:26Z
39.77644,-75.33885,2023-12-10T18:44:26Z
39.77602,-75.33863,2023-12-10T18:44:29Z
39.77571,-75.33847,2023-12-10T18:44:32Z
39.77528,-75.33824,2023-12-10T18:44:35Z
39.77397,-75.33745,2023-12-10T18:44:44Z
39.77294,-75.33668,2023-12-10T18:44:52Z
39.77284,-75.3366,2023-12-10T18:44:53Z
39.77234,-75.33617,2023-12-10T18:44:57Z
39.77155,-75.3354,2023-12-10T18:45:04Z
39.77155,-75.3354,2023-12-10T18:45:04Z
39.77125,-75.3351,2023-12-10T18:45:06Z
39.77098,-75.33479,2023-12-10T18:45:09Z
39.7705,-75.33425,2023-12-10T18:45:13Z
39.77034,-75.33406,2023-12-10T18:45:14Z
39.76975,-75.33332,2023-12-10T18:45:20Z
39.7691,-75.33232,2023-12-10T18:45:26Z
39.76837,-75.33108,2023-12-10T18:45:34Z
39.76828,-75.33091,2023-12-10T18:45:35Z
39.76789,-75.32999,2023-12-10T18:45:41Z
39.76735,-75.3285,2023-12-10T18:45:49Z
39.7669,-75.32727,2023-12-10T18:45:56Z
39.76677,-75.32694,2023-12-10T18:45:58Z
39.76676,-75.3269,2023-12-10T18:45:58Z
39.76671,-75.32677,2023-12-10T18:45:59Z
39.76646,-75.32611,2023-12-10T18:46:03Z
39.7663,-75.32568,2023-12-10T18:46:05Z
39.76628,-75.32561,2023-12-10T18:46:06Z
39.76603,-75.32488,2023-12-10T18:46:10Z
39.76585,-75.32431,2023-12-10T18:46:13Z
39.76559,-75.32347,2023-12-10T18:46:18Z
39.76539,-75.32254,2023-12-10T18:46:23Z
39.76531,-75.32215,2023-12-10T18:46:25Z
39.76526,-75.32193,2023-12-10T18:46:26Z
39.76504,-75.32091,2023-12-10T18:46:31Z
39.76491,-75.32034,2023-12-10T18:46:34Z
39.76456,-75.31874,2023-12-10T18:46:43Z
39.76437,-75.31786,2023-12-10T18:46:48Z
39.76399,-75.3162,2023-12-10T18:46:56Z
39.76394,-75.31595,2023-12-10T18:46:58Z
39.76344,-75.31359,2023-12-10T18:47:10Z
39.76339,-75.31334,2023-12-10T18:47:12Z
39.76335,-75.31316,2023-12-10T18:47:13Z
39.7632,-75.31247,2023-12-10T18:47:16Z
39.76207,-75.3072,2023-12-10T18:47:44Z
39.76191,-75.30642,2023-12-10T18:47:49Z
39.76188,-75.3063,2023-12-10T18:47:49Z
39.76166,-75.30526,2023-12-10T18:47:55Z
39.76155,-75.3047,2023-12-10T18:47:58Z
39.76145,-75.30419,2023-12-10T18:48:00Z
39.76138,-75.30381,2023-12-10T18:48:02Z
39.76134,-75.30364,2023-12-10T18:48:03Z
39.76131,-75.30346,2023-12-10T18:48:04Z
39.76121,-75.30296,2023-12-10T18:48:07Z
39.76109,-75.30237,2023-12-10T18:48:10Z
39.76097,-75.30182,2023-12-10T18:48:13Z
39.76082,-75.30116,2023-12-10T18:48:16Z
39.75995,-75.29703,2023-12-10T18:48:38Z
39.75987,-75.29669,2023-12-10T18:48:40Z
39.75976,-75.29622,2023-12-10T18:48:43Z
39.75965,-75.29577,2023-12-10T18:48:45Z
39.75952,-75.29528,2023-12-10T18:48:48Z
39.75944,-75.29496,2023-12-10T18:48:50Z
39.75937,-75.29466,2023-12-10T18:48:51Z
39.75929,-75.29433,2023-12-10T18:48:53Z
39.75911,-75.2935,2023-12-10T18:48:57Z
39.75891,-75.29252,2023-12-10T18:49:03Z
39.75883,-75.29215,2023-12-10T18:49:05Z
39.75879,-75.29196,2023-12-10T18:49:06Z
39.75874,-75.29171,2023-12-10T18:49:07Z
39.75867,-75.29139,2023-12-10T18:49:09Z
39.75852,-75.29068,2023-12-10T18:49:12Z
39.75842,-75.29023,2023-12-10T18:49:15Z
39.75838,-75.29,2023-12-10T18:49:16Z
39.75833,-75.28973,2023-12-10T18:49:17Z
39.7583,-75.28958,2023-12-10T18:49:18Z
39.75826,-75.28932,2023-12-10T18:49:20Z
39.7582,-75.28897,2023-12-10T18:49:21Z
39.75816,-75.28865,2023-12-10T18:49:23Z
39.75812,-75.28831,2023-12-10T18:49:25Z
39.75791,-75.28642,2023-12-10T18:49:35Z
39.75781,-75.28553,2023-12-10T18:49:39Z
39.75773,-75.28483,2023-12-10T18:49:43Z
39.75735,-75.28103,2023-12-10T18:50:03Z
39.75729,-75.28051,2023-12-10T18:50:05Z
39.75722,-75.27997,2023-12-10T18:50:08Z
39.75713,-75.27942,2023-12-10T18:50:11Z
39.757,-75.27853,2023-12-10T18:50:16Z
39.75695,-75.27811,2023-12-10T18:50:18Z
39.7569,-75.27774,2023-12-10T18:50:20Z
39.75687,-75.27746,2023-12-10T18:50:21Z
39.75687,-75.27746,2023-12-10T18:50:21Z
39.7568,-75.27711,2023-12-10T18:50:23Z
39.75679,-75.27705,2023-12-10T18:50:23Z
39.75677,-75.277,2023-12-10T18:50:24Z
39.75674,-75.27696,2023-12-10T18:50:24Z
39.75672,-75.27693,2023-12-10T18:50:24Z
39.75668,-75.2769,2023-12-10T18:50:24Z
39.75665,-75.27688,2023-12-10T18:50:25Z
39.7566,-75.27686,2023-12-10T18:50:25Z
39.75656,-75.27686,2023-12-10T18:50:25Z
39.75651,-75.27686,2023-12-10T18:50:26Z
39.75639,-75.27688,2023-12-10T18:50:26Z
39.75615,-75.2769,2023-12-10T18:50:28Z
39.75604,-75.27692,2023-12-10T18:50:29Z
39.75594,-75.27693,2023-12-10T18:50:29Z
39.75559,-75.27694,2023-12-10T18:50:32Z
39.75539,-75.27697,2023-12-10T18:50:33Z
39.75522,-75.277,2023-12-10T18:50:34Z
39.75495,-75.27705,2023-12-10T18:50:36Z
39.75471,-75.27711,2023-12-10T18:50:38Z
39.7546,-75.27713,2023-12-10T18:50:38Z
39.75451,-75.27715,2023-12-10T18:50:39Z
39.75444,-75.27716,2023-12-10T18:50:39Z
39.75444,-75.27716,2023-12-10T18:50:39Z
39.75432,-75.27714,2023-12-10T18:50:40Z
39.75424,-75.27711,2023-12-10T18:50:41Z
39.75415,-75.27708,2023-12-10T18:50:41Z
39.75408,-75.27704,2023-12-10T18:50:42Z
39.75401,-75.277,2023-12-10T18:50:42Z
39.75394,-75.27695,2023-12-10T18:50:43Z
39.75387,-75.27689,2023-12-10T18:50:44Z
39.75368,-75.27669,2023-12-10T18:50:45Z
39.7533,-75.27631,2023-12-10T18:50:48Z
39.75292,-75.27593,2023-12-10T18:50:52Z
39.75285,-75.27585,2023-12-10T18:50:52Z
39.75279,-75.27576,2023-12-10T18:50:53Z
39.75274,-75.27568,2023-12-10T18:50:53Z
39.75269,-75.27558,2023-12-10T18:50:54Z
39.75267,-75.27549,2023-12-10T18:50:54Z
39.75265,-75.2754,2023-12-10T18:50:55Z
39.75263,-75.27529,2023-12-10T18:50:55Z
39.75263,-75.27517,2023-12-10T18:50:56Z
39.75264,-75.27506,2023-12-10T18:50:57Z
39.75266,-75.27496,2023-12-10T18:50:57Z
39.75269,-75.27486,2023-12-10T18:50:58Z
39.75273,-75.27477,2023-12-10T18:50:58Z
39.75278,-75.27468,2023-12-10T18:50:59Z
39.75284,-75.2746,2023-12-10T18:50:59Z
39.7529,-75.27454,2023-12-10T18:51:00Z
39.75297,-75.27449,2023-12-10T18:51:00Z
39.75304,-75.27445,2023-12-10T18:51:01Z
39.75311,-75.27442,2023-12-10T18:51:01Z
39.75318,-75.2744,2023-12-10T18:51:02Z
39.75326,-75.2744,2023-12-10T18:51:02Z
39.75333,-75.2744,2023-12-10T18:51:03Z
39.75341,-75.27441,2023-12-10T18:51:03Z
39.75382,-75.2745,2023-12-10T18:51:06Z
39.75392,-75.27451,2023-12-10T18:51:07Z
39.75402,-75.27452,2023-12-10T18:51:08Z
39.75412,-75.27451,2023-12-10T18:51:08Z
39.75422,-75.27449,2023-12-10T18:51:09Z
39.75433,-75.27445,2023-12-10T18:51:10Z
39.75444,-75.2744,2023-12-10T18:51:10Z
39.75456,-75.27432,2023-12-10T18:51:11Z
39.75465,-75.27423,2023-12-10T18:51:12Z
39.75473,-75.27413,2023-12-10T18:51:13Z
39.75481,-75.27401,2023-12-10T18:51:14Z
39.7549,-75.27387,2023-12-10T18:51:15Z
39.7553,-75.27324,2023-12-10T18:51:19Z
39.75599,-75.27215,2023-12-10T18:51:26Z
39.7563,-75.27175,2023-12-10T18:51:29Z
39.75676,-75.27099,2023-12-10T18:51:34Z
39.75676,-75.27099,2023-12-10T18:51:34Z
39.75676,-75.27099,2023-12-10T18:51:34Z
39.75763,-75.26955,2023-12-10T18:51:43Z
39.75786,-75.26918,2023-12-10T18:51:46Z
39.76773,-75.25284,2023-12-10T18:53:32Z
39.76842,-75.25163,2023-12-10T18:53:40Z
39.76921,-75.25016,2023-12-10T18:53:49Z
39.76973,-75.24926,2023-12-10T18:53:55Z
39.77057,-75.24779,2023-12-10T18:54:04Z
39.7715,-75.24617,2023-12-10T18:54:15Z
39.77323,-75.24304,2023-12-10T18:54:35Z
39.77394,-75.24179,2023-12-10T18:54:43Z
39.77554,-75.23898,2023-12-10T18:55:00Z
39.77614,-75.23791,2023-12-10T18:55:07Z
39.77708,-75.23624,2023-12-10T18:55:18Z
39.77799,-75.23461,2023-12-10T18:55:28Z
39.77916,-75.23254,2023-12-10T18:55:41Z
39.78011,-75.2309,2023-12-10T18:55:52Z
39.78101,-75.2293,2023-12-10T18:56:02Z
39.78226,-75.22707,2023-12-10T18:56:16Z
39.7836,-75.22471,2023-12-10T18:56:31Z
39.78581,-75.22078,2023-12-10T18:56:56Z
39.78589,-75.22064,2023-12-10T18:56:57Z
39.78593,-75.22056,2023-12-10T18:56:58Z
39.78597,-75.22049,2023-12-10T18:56:58Z
39.7861,-75.22027,2023-12-10T18:56:59Z
39.78614,-75.22019,2023-12-10T18:57:00Z
39.7863,-75.2199,2023-12-10T18:57:02Z
39.78635,-75.21982,2023-12-10T18:57:02Z
39.78647,-75.2196,2023-12-10T18:57:04Z
39.78652,-75.21953,2023-12-10T18:57:04Z
39.78664,-75.2193,2023-12-10T18:57:06Z
39.78668,-75.21923,2023-12-10T18:57:06Z
39.78689,-75.21886,2023-12-10T18:57:08Z
39.78693,-75.21879,2023-12-10T18:57:09Z
39.78709,-75.21849,2023-12-10T18:57:11Z
39.78714,-75.21842,2023-12-10T18:57:11Z
39.7873,-75.21812,2023-12-10T18:57:13Z
39.78735,-75.21805,2023-12-10T18:57:14Z
39.78751,-75.21775,2023-12-10T18:57:15Z
39.78756,-75.21768,2023-12-10T18:57:16Z
39.78768,-75.21745,2023-12-10T18:57:17Z
39.78772,-75.21738,2023-12-10T18:57:18Z
39.78784,-75.21716,2023-12-10T18:57:19Z
39.78789,-75.21708,2023-12-10T18:57:20Z
39.78801,-75.21686,2023-12-10T18:57:21Z
39.78806,-75.21679,2023-12-10T18:57:22Z
39.78818,-75.21657,2023-12-10T18:57:23Z
39.78822,-75.21649,2023-12-10T18:57:24Z
39.78835,-75.21627,2023-12-10T18:57:25Z
39.78839,-75.2162,2023-12-10T18:57:25Z
39.78843,-75.21612,2023-12-10T18:57:26Z
39.78851,-75.21598,2023-12-10T18:57:27Z
39.78856,-75.2159,2023-12-10T18:57:27Z
39.78868,-75.21568,2023-12-10T18:57:29Z
39.78873,-75.21561,2023-12-10T18:57:29Z
39.78885,-75.21538,2023-12-10T18:57:31Z
39.78889,-75.21531,2023-12-10T18:57:31Z
39.78902,-75.21509,2023-12-10T18:57:32Z
39.78906,-75.21501,2023-12-10T18:57:33Z
39.78918,-75.21479,2023-12-10T18:57:34Z
39.78923,-75.21472,2023-12-10T18:57:35Z
39.78935,-75.2145,2023-12-10T18:57:36Z
39.78939,-75.21442,2023-12-10T18:57:37Z
39.78952,-75.2142,2023-12-10T18:57:38Z
39.78956,-75.21413,2023-12-10T18:57:39Z
39.78968,-75.2139,2023-12-10T18:57:40Z
39.78973,-75.21383,2023-12-10T18:57:40Z
39.78985,-75.21361,2023-12-10T18:57:42Z
39.7899,-75.21354,2023-12-10T18:57:42Z
39.79002,-75.21331,2023-12-10T18:57:44Z
39.79006,-75.21324,2023-12-10T18:57:44Z
39.79019,-75.21302,2023-12-10T18:57:46Z
39.79023,-75.21294,2023-12-10T18:57:46Z
39.79035,-75.21272,2023-12-10T18:57:48Z
39.7904,-75.21265,2023-12-10T18:57:48Z
39.79056,-75.21235,2023-12-10T18:57:50Z
39.79061,-75.21228,2023-12-10T18:57:50Z
39.79085,-75.21183,2023-12-10T18:57:53Z
39.7909,-75.21176,2023-12-10T18:57:54Z
39.7911,-75.21139,2023-12-10T18:57:56Z
39.79114,-75.21131,2023-12-10T18:57:56Z
39.79131,-75.21101,2023-12-10T18:57:58Z
39.79135,-75.21094,2023-12-10T18:57:59Z
39.79151,-75.21064,2023-12-10T18:58:01Z
39.79156,-75.21057,2023-12-10T18:58:01Z
39.79168,-75.21035,2023-12-10T18:58:03Z
39.79173,-75.21027,2023-12-10T18:58:03Z
39.79185,-75.21005,2023-12-10T18:58:04Z
39.79189,-75.20998,2023-12-10T18:58:05Z
39.79202,-75.20976,2023-12-10T18:58:06Z
39.79206,-75.20968,2023-12-10T18:58:07Z
39.79218,-75.20946,2023-12-10T18:58:08Z
39.79223,-75.20939,2023-12-10T18:58:09Z
39.79231,-75.20924,2023-12-10T18:58:10Z
39.79236,-75.20917,2023-12-10T18:58:10Z
39.79248,-75.20894,2023-12-10T18:58:12Z
39.79252,-75.20887,2023-12-10T18:58:12Z
39.7926,-75.20872,2023-12-10T18:58:13Z
39.79265,-75.20865,2023-12-10T18:58:13Z
39.79277,-75.20843,2023-12-10T18:58:15Z
39.79282,-75.20835,2023-12-10T18:58:15Z
39.7929,-75.20821,2023-12-10T18:58:16Z
39.79294,-75.20813,2023-12-10T18:58:17Z
39.79306,-75.20791,2023-12-10T18:58:18Z
39.79311,-75.20784,2023-12-10T18:58:19Z
39.79319,-75.20769,2023-12-10T18:58:20Z
39.79324,-75.20762,2023-12-10T18:58:20Z
39.7934,-75.20732,2023-12-10T18:58:22Z
39.79344,-75.20725,2023-12-10T18:58:22Z
39.79365,-75.20687,2023-12-10T18:58:25Z
39.79369,-75.2068,2023-12-10T18:58:25Z
39.79398,-75.20628,2023-12-10T18:58:29Z
39.79402,-75.2062,2023-12-10T18:58:29Z
39.79419,-75.20591,2023-12-10T18:58:31Z
39.79423,-75.20583,2023-12-10T18:58:31Z
39.79435,-75.20561,2023-12-10T18:58:33Z
39.7944,-75.20554,2023-12-10T18:58:33Z
39.79456,-75.20524,2023-12-10T18:58:35Z
39.79461,-75.20517,2023-12-10T18:58:36Z
39.7949,-75.20465,2023-12-10T18:58:39Z
39.79502,-75.20443,2023-12-10T18:58:40Z
39.79507,-75.20436,2023-12-10T18:58:41Z
39.79515,-75.20421,2023-12-10T18:58:42Z
39.79557,-75.20347,2023-12-10T18:58:46Z
39.79574,-75.20318,2023-12-10T18:58:48Z
39.79578,-75.2031,2023-12-10T18:58:49Z
39.79598,-75.20273,2023-12-10T18:58:51Z
39.79603,-75.20266,2023-12-10T18:58:52Z
39.79619,-75.20236,2023-12-10T18:58:53Z
39.79624,-75.20228,2023-12-10T18:58:54Z
39.79644,-75.20191,2023-12-10T18:58:56Z
39.79649,-75.20184,2023-12-10T18:58:57Z
39.79669,-75.20147,2023-12-10T18:58:59Z
39.79673,-75.20139,2023-12-10T18:59:00Z
39.79723,-75.2005,2023-12-10T18:59:05Z
39.79757,-75.19991,2023-12-10T18:59:09Z
39.79803,-75.1991,2023-12-10T18:59:14Z
39.79815,-75.19888,2023-12-10T18:59:16Z
39.7982,-75.19881,2023-12-10T18:59:16Z
39.79836,-75.19851,2023-12-10T18:59:18Z
39.79841,-75.19844,2023-12-10T18:59:18Z
39.79853,-75.19821,2023-12-10T18:59:20Z
39.79857,-75.19814,2023-12-10T18:59:20Z
39.7987,-75.19792,2023-12-10T18:59:22Z
39.79874,-75.19784,2023-12-10T18:59:22Z
39.79886,-75.19762,2023-12-10T18:59:24Z
39.79891,-75.19755,2023-12-10T18:59:24Z
39.79921,-75.19705,2023-12-10T18:59:27Z
39.79954,-75.19646,2023-12-10T18:59:31Z
39.80009,-75.1955,2023-12-10T18:59:37Z
39.80089,-75.19407,2023-12-10T18:59:46Z
39.80178,-75.1925,2023-12-10T18:59:56Z
39.80206,-75.19199,2023-12-10T18:59:59Z
39.80226,-75.19165,2023-12-10T19:00:02Z
39.80277,-75.19072,2023-12-10T19:00:08Z
39.80318,-75.18991,2023-12-10T19:00:13Z
39.80359,-75.18909,2023-12-10T19:00:18Z
39.80427,-75.18766,2023-12-10T19:00:26Z
39.80576,-75.18455,2023-12-10T19:00:45Z
39.80696,-75.18201,2023-12-10T19:01:00Z
39.80831,-75.17919,2023-12-10T19:01:17Z
39.81085,-75.17385,2023-12-10T19:01:49Z
39.81212,-75.17119,2023-12-10T19:02:05Z
39.81251,-75.17036,2023-12-10T19:02:10Z
39.81372,-75.16784,2023-12-10T19:02:26Z
39.8149,-75.16531,2023-12-10T19:02:41Z
39.81616,-75.16267,2023-12-10T19:02:57Z
39.81712,-75.16065,2023-12-10T19:03:09Z
39.81826,-75.15827,2023-12-10T19:03:23Z
39.81928,-75.15605,2023-12-10T19:03:37Z
39.82007,-75.15437,2023-12-10T19:03:47Z
39.82092,-75.15261,2023-12-10T19:03:57Z
39.82136,-75.15169,2023-12-10T19:04:03Z
39.82195,-75.15054,2023-12-10T19:04:10Z
39.82217,-75.15006,2023-12-10T19:04:13Z
39.823,-75.14828,2023-12-10T19:04:24Z
39.82335,-75.14753,2023-12-10T19:04:28Z
39.82358,-75.14705,2023-12-10T19:04:31Z
39.82459,-75.14485,2023-12-10T19:04:44Z
39.82602,-75.14189,2023-12-10T19:05:02Z
39.82743,-75.13906,2023-12-10T19:05:19Z
39.82828,-75.13746,2023-12-10T19:05:29Z
39.82928,-75.1358,2023-12-10T19:05:40Z
39.82946,-75.13549,2023-12-10T19:05:42Z
39.82977,-75.13503,2023-12-10T19:05:45Z
39.83034,-75.1342,2023-12-10T19:05:51Z
39.83118,-75.13305,2023-12-10T19:05:59Z
39.83139,-75.1328,2023-12-10T19:06:01Z
39.83197,-75.13204,2023-12-10T19:06:06Z
39.83243,-75.13142,2023-12-10T19:06:11Z
39.83344,-75.13016,2023-12-10T19:06:20Z
39.8347,-75.12856,2023-12-10T19:06:32Z
39.83524,-75.12786,2023-12-10T19:06:37Z
39.83616,-75.12667,2023-12-10T19:06:46Z
39.83859,-75.12354,2023-12-10T19:07:08Z
39.83968,-75.12214,2023-12-10T19:07:19Z
39.84091,-75.12056,2023-12-10T19:07:30Z
39.84243,-75.11861,2023-12-10T19:07:44Z
39.84268,-75.11829,2023-12-10T19:07:47Z
39.84728,-75.11237,2023-12-10T19:08:30Z
39.84786,-75.11164,2023-12-10T19:08:35Z
39.84882,-75.11034,2023-12-10T19:08:44Z
39.84972,-75.10904,2023-12-10T19:08:53Z
39.85067,-75.10752,2023-12-10T19:09:03Z
39.85097,-75.10704,2023-12-10T19:09:07Z
39.85166,-75.10582,2023-12-10T19:09:14Z
39.8525,-75.10417,2023-12-10T19:09:25Z
39.85324,-75.10258,2023-12-10T19:09:34Z
39.85383,-75.10121,2023-12-10T19:09:42Z
39.85417,-75.10035,2023-12-10T19:09:47Z
39.85431,-75.09997,2023-12-10T19:09:49Z
39.85448,-75.09954,2023-12-10T19:09:52Z
39.85453,-75.09941,2023-12-10T19:09:52Z
39.85459,-75.09924,2023-12-10T19:09:53Z
39.85465,-75.0991,2023-12-10T19:09:54Z
39.85502,-75.09795,2023-12-10T19:10:01Z
39.85599,-75.09465,2023-12-10T19:10:19Z
39.85629,-75.09343,2023-12-10T19:10:25Z
39.85662,-75.09188,2023-12-10T19:10:34Z
39.85763,-75.08611,2023-12-10T19:11:04Z
39.85821,-75.08279,2023-12-10T19:11:21Z
39.85843,-75.08158,2023-12-10T19:11:28Z
39.85878,-75.07955,2023-12-10T19:11:38Z
39.85883,-75.07927,2023-12-10T19:11:40Z
39.85893,-75.0787,2023-12-10T19:11:43Z
39.85898,-75.07837,2023-12-10T19:11:44Z
39.85905,-75.078,2023-12-10T19:11:46Z
